canonical_index,cell_id,batch,class_id
73668,kobjeiah-1,s22,0
73680,kocldnjp-1,s22,4
73683,kodafcgl-1,s22,1
73686,kodbfdjg-1,s22,4
73701,dhmjabap-1,s22,5
73722,dhnbhgbn-1,s22,4
73729,dhnhbmgk-1,s22,2
73732,fgjnpmdc-1,s22,5
73752,koapoaae-1,s22,1
73765,koboemhm-1,s22,2
73775,kobpkfef-1,s22,0
73789,kodmclhn-1,s22,5
73806,fgkgnflc-1,s22,5
73810,koalameo-1,s22,5
73811,koanchce-1,s22,0
73812,kobmbjde-1,s22,0
73820,kodejkfd-1,s22,6
73824,kopmhghp-1,s22,1
73826,kopmieka-1,s22,1
73827,kopmnole-1,s22,0
73831,kopnedfc-1,s22,5
73840,kpceoaho-1,s22,2
73841,kpcffbbb-1,s22,5
73867,konghgmg-1,s22,1
73872,kpbnmmjp-1,s22,2
73878,kpceeaec-1,s22,0
73881,kpcgaopp-1,s22,1
73885,kpciknjc-1,s22,0
73894,fgjlffld-1,s22,6
73905,fgkgbmah-1,s22,5
73917,kpbpdlpi-1,s22,2
73928,kpchjdpo-1,s22,4
73930,kpcjpklg-1,s22,5
73937,fgjlklpk-1,s22,5
73956,kpbhpdjf-1,s22,2
73959,kpckjohi-1,s22,1
73960,kpcklkil-1,s22,1
73962,fgkdkfbg-1,s22,5
73963,kopdabgk-1,s22,4
73972,kopphemg-1,s22,2
73978,kpadgcen-1,s22,5
73979,kpadnbna-1,s22,4
73985,kpaidlbh-1,s22,0
74000,kopdagen-1,s22,1
74024,kpakokcb-1,s22,1
74025,kpalepho-1,s22,2
74027,kpalolfd-1,s22,0
74049,kpalfbel-1,s22,0
74053,fgkbdnfa-1,s22,6
74083,fodjffhb-1,s22,1
74099,jegdcgpj-1,s22,5
74100,jegdcoic-1,s22,5
74105,jehapdja-1,s22,2
74109,jehbkfdd-1,s22,0
74111,jehbookl-1,s22,2
74124,jehbfmao-1,s22,1
74131,foemkdgo-1,s22,4
74156,foekpheg-1,s22,4
74158,foelahgj-1,s22,2
74163,foemikap-1,s22,1
74166,foendpmf-1,s22,2
74177,jeheeobp-1,s22,1
74198,foebekhe-1,s22,4
74205,foecklnb-1,s22,0
74208,foejjohh-1,s22,1
74215,jdgmimfl-1,s22,4
74232,fodlgalf-1,s22,2
74256,jdhjihli-1,s22,1
74258,jdhjkfjh-1,s22,4
74261,jdhkfiif-1,s22,2
74290,jddfffhi-1,s22,5
74352,jemhjkkp-1,s22,2
74376,dibafajo-1,s22,5
74382,fncecook-1,s22,5
74389,fojcgipi-1,s22,2
74403,fojhphcd-1,s22,4
74404,fojibbce-1,s22,1
74409,fojjcbhn-1,s22,4
74419,jemjkmeg-1,s22,0
74424,jemnagaa-1,s22,6
74428,diapaibn-1,s22,5
74441,fojgimle-1,s22,4
74454,kobeieih-1,s22,4
74466,kochgkld-1,s22,2
74477,fgklhdep-1,s22,4
74478,fncahcog-1,s22,6
74482,knpcojkc-1,s22,0
74490,koagccgn-1,s22,6
74505,kocieefh-1,s22,5
74507,kocikehh-1,s22,0
74509,kockjbhl-1,s22,2
74536,koapmdad-1,s22,1
74569,koanicpa-1,s22,1
74571,koanmgef-1,s22,1
74583,fgldbcjd-1,s22,0
74587,fgldjafn-1,s22,6
74590,fnbkgcei-1,s22,5
74595,knpmemfc-1,s22,5
74601,knpnenje-1,s22,5
74616,koanbiig-1,s22,0
74631,fglajhkd-1,s22,4
74656,konepfhg-1,s22,3
74664,konhaeab-1,s22,0
74665,konhdbkm-1,s22,1
74666,konhgmid-1,s22,5
74671,kooeeglj-1,s22,5
74675,fgkmplim-1,s22,5
74680,flcilikj-1,s22,5
74697,kooceleo-1,s22,4
74698,koocjgcm-1,s22,1
74699,koocmjhl-1,s22,5
74703,koofjcmf-1,s22,5
74713,kophhlmp-1,s22,0
74716,fhamlagp-1,s22,5
74722,hneklhjj-1,s22,5
74742,kopeejjg-1,s22,5
74744,kopeeobf-1,s22,1
74762,flcpncjd-1,s22,2
74764,flcppaab-1,s22,6
74765,hnejlejp-1,s22,1
74766,hnejpmpg-1,s22,4
74773,hnenpldn-1,s22,5
74780,koogifji-1,s22,5
74798,hnenihjk-1,s22,1
74815,fgkloplk-1,s22,5
74821,hnfjdcha-1,s22,0
74828,koojioab-1,s22,0
74852,hnfidbla-1,s22,1
74863,jeekpbfn-1,s22,2
74868,jeemijgc-1,s22,2
74876,jegninln-1,s22,2
74878,jehcboco-1,s22,4
74903,jeghdbfo-1,s22,5
74914,jegfbmaj-1,s22,5
74941,jegjcmkh-1,s22,1
74945,jegoenel-1,s22,4
74950,jdggopgn-1,s22,5
74964,jdgkhnfl-1,s22,0
74965,jdgkmeap-1,s22,5
74973,jdglihao-1,s22,4
74987,jdhmhfel-1,s22,5
74992,fnaombfn-1,s22,5
75003,jdhbapim-1,s22,5
75007,jdhbmbfc-1,s22,4
75008,jdhchajk-1,s22,5
75018,jdhgcmig-1,s22,0
75040,fnaobkjn-1,s22,5
75057,jdechobj-1,s22,1
75059,jdedddle-1,s22,1
75079,jdeebgib-1,s22,1
75083,jdefebon-1,s22,1
75091,jendplnj-1,s22,1
75095,jenelcne-1,s22,1
75130,jempjmci-1,s22,2
75139,jenfoemc-1,s22,1
75176,jepeijli-1,s22,1
75182,fncffemp-1,s22,2
75184,jemjjjcl-1,s22,5
75186,jemlpdoa-1,s22,1
75187,jemndafc-1,s22,1
75193,jenafkjf-1,s22,1
75200,jeopbdja-1,s22,2
75212,jendhage-1,s22,0
75213,jeopldai-1,s22,0
75218,kocgjjoe-1,s22,0
75258,fnbfkbfo-1,s22,5
75262,fncbhggl-1,s22,5
75269,knonmeeo-1,s22,4
75294,knpekjed-1,s22,1
75299,knpgjfkl-1,s22,0
75302,knpgnffi-1,s22,0
75317,fnbfolnn-1,s22,2
75321,fnbglajd-1,s22,2
75333,fnblpeji-1,s22,5
75341,knphgfll-1,s22,5
75346,knpideng-1,s22,5
75347,knpiflll-1,s22,1
75378,knphidoi-1,s22,4
75387,konjdlep-1,s22,1
75395,koodldcb-1,s22,6
75409,flelmbpl-1,s22,0
75413,konkbdnb-1,s22,0
75418,konncbmp-1,s22,4
75422,konpbhjf-1,s22,2
75427,konpjfal-1,s22,1
75432,kooackik-1,s22,5
75436,kooaokol-1,s22,0
75437,kooaonbp-1,s22,0
75438,koobbffj-1,s22,2
75449,glppnpec-1,s22,5
75450,gmacbnjn-1,s22,2
75464,konnmonh-1,s22,5
75481,gmaafami-1,s22,0
75483,gmabpdlf-1,s22,0
75497,hnekhomb-1,s22,2
75500,hnelpnhe-1,s22,2
75520,gmanabjd-1,s22,0
75526,gmbednfj-1,s22,0
75540,hnfomeoj-1,s22,2
75542,hnfoojbo-1,s22,1
75552,hnfnenam-1,s22,1
75553,hnfngmjf-1,s22,0
75562,gmbfpngh-1,s22,1
75563,hnfanfii-1,s22,5
75606,jeajncjc-1,s22,1
75619,jdamdkof-1,s22,2
75624,fmnolcmb-1,s22,5
75643,fmnomfck-1,s22,5
75664,jdbfilml-1,s22,2
75665,jdbfjgcg-1,s22,4
75717,jdhagjhn-1,s22,0
75725,jdhcbcma-1,s22,1
75729,jefcaoid-1,s22,5
75731,jefcenho-1,s22,1
75735,jefeghel-1,s22,1
75746,jeffming-1,s22,5
75751,jefghnfm-1,s22,1
75754,jefgnmfj-1,s22,0
75781,jdeendem-1,s22,0
75789,jefdnpfg-1,s22,0
75794,fmoikpfd-1,s22,5
75796,fmojaain-1,s22,5
75803,jddjllil-1,s22,4
75812,jddmfglp-1,s22,0
75819,jddodcgo-1,s22,0
75825,jdeekpfp-1,s22,1
75827,jenefldd-1,s22,4
75836,fmojfpcc-1,s22,5
75839,fnbajfad-1,s22,6
75856,jeoeamjb-1,s22,2
75881,jenppiob-1,s22,0
75882,jeoaagcg-1,s22,0
75886,jeoafane-1,s22,0
75888,jeoahakm-1,s22,0
75894,jeodkjik-1,s22,1
75899,jeokkmcg-1,s22,4
75903,jenmlaao-1,s22,1
75911,jeobgblh-1,s22,1
75914,koccdgph-1,s22,2
75920,fmocbfbn-1,s22,5
75941,jejhddma-1,s22,5
75954,jellkjbf-1,s22,0
75956,jelnalpo-1,s22,2
75986,jejhmpbe-1,s22,1
75992,jejkmcjm-1,s22,1
75994,jejkodnk-1,s22,0
75998,jekbhcho-1,s22,0
75999,jekbjmgi-1,s22,2
76006,knpafhcf-1,s22,1
76007,knpailob-1,s22,2
76011,koadajhj-1,s22,4
76013,fmogplhi-1,s22,5
76028,jejolinf-1,s22,1
76030,jejpcnmo-1,s22,0
76048,fmofpone-1,s22,5
76060,fmpegoak-1,s22,1
76064,fmpmkdil-1,s22,5
76069,fnbhmgcd-1,s22,5
76087,jemcmijh-1,s22,1
76092,jemdlcka-1,s22,0
76099,jemffjim-1,s22,1
76112,knpjhfjj-1,s22,6
76144,konmkpog-1,s22,1
76149,fmpkbkcp-1,s22,0
76160,jeklfcjo-1,s22,0
76166,jeknjeni-1,s22,1
76167,jeknkjoj-1,s22,0
76177,jekpobdh-1,s22,1
76188,fmplimda-1,s22,5
76192,glpoejmn-1,s22,5
76199,glppdmnh-1,s22,1
76205,gmckpcoe-1,s22,1
76210,jeklnbnj-1,s22,1
76215,jeknddmo-1,s22,0
76224,fmpgimal-1,s22,0
76226,fmpijcfn-1,s22,6
76227,fmpilcdm-1,s22,4
76245,gmaogeoo-1,s22,5
76252,gmdalfic-1,s22,0
76257,fllocdmd-1,s22,6
76259,gmanjeba-1,s22,0
76278,gmbcfloi-1,s22,0
76283,gmbcjeek-1,s22,4
76291,jeaadfip-1,s22,2
76306,jdpnobbn-1,s22,2
76318,jeahkkke-1,s22,1
76324,jeaodnak-1,s22,4
76334,jdaingal-1,s22,4
76347,jeafbjaa-1,s22,1
76352,jeagkoam-1,s22,2
76358,jdbceibd-1,s22,0
76364,jdbhnnmp-1,s22,0
76369,jdbkalki-1,s22,4
76386,jdannncc-1,s22,2
76389,jdaolkoo-1,s22,4
76411,jefmemeb-1,s22,0
76437,jefoldpo-1,s22,0
76448,jdemgica-1,s22,1
76452,jdfeigco-1,s22,2
76458,jdfffbpb-1,s22,1
76464,jeeobcjl-1,s22,4
76465,jeeogdib-1,s22,1
76478,fmpplomi-1,s22,1
76479,fmppmbga-1,s22,1
76500,jdfjmpbp-1,s22,1
76519,fmidoiga-1,s22,5
76523,fnacdgol-1,s22,5
76533,jddipdmd-1,s22,2
76537,jddkcgmo-1,s22,2
76545,jddpcjhg-1,s22,1
76548,jdfkalmk-1,s22,2
76553,jeepamhd-1,s22,1
76563,jeifbden-1,s22,1
76565,jeifeokm-1,s22,0
76581,jeollipi-1,s22,1
76593,jenikohk-1,s22,1
76611,glafgkpo-1,s22,4
76615,glakakom-1,s22,1
76621,jeincbkp-1,s22,5
76646,fnadjjhg-1,s22,5
76648,fnagjcoa-1,s22,5
76652,fnagpbcd-1,s22,5
76657,glagdhdn-1,s22,2
76663,glajnjjo-1,s22,2
76686,jelnhain-1,s22,0
76709,fnaeggbm-1,s22,2
76719,fnagechh-1,s22,5
76722,glbfdceo-1,s22,1
76737,jejmdhbc-1,s22,2
76757,jeldpbgk-1,s22,1
76761,jelhojao-1,s22,1
76775,fnafmokd-1,s22,5
76782,glbiojik-1,s22,1
76795,gmechoam-1,s22,1
76804,jejmopmp-1,s22,0
76808,jejnhdab-1,s22,1
76810,jejnknjn-1,s22,0
76814,jejnpeaj-1,s22,1
76818,jekalgnb-1,s22,0
76822,jelfehhp-1,s22,5
76833,jemelmkd-1,s22,5
76834,fiindabn-1,s22,5
76845,fmomhjgg-1,s22,2
76891,jemfcgad-1,s22,1
76898,fmoohgmg-1,s22,4
76900,fmoomgae-1,s22,5
76902,fmopijil-1,s22,5
76922,gmfcpjpp-1,s22,0
76929,jekfekio-1,s22,5
76946,flkbgeid-1,s22,5
76958,gmbjmind-1,s22,2
76967,gmbmbbin-1,s22,0
76968,gmbmdijm-1,s22,0
76978,jekghjnm-1,s22,0
76982,jekpaaib-1,s22,1
77021,jekejkho-1,s22,1
77024,fiiaghhc-1,s22,6
77030,flkildmm-1,s22,6
77046,gmcpmkmj-1,s22,0
77052,fllnjkik-1,s22,6
77086,flkeffgh-1,s22,6
77087,flkfakna-1,s22,6
77089,gmbpambg-1,s22,1
77093,gmchedaa-1,s22,1
77096,gmchihbn-1,s22,2
77115,jedlmdde-1,s22,2
77120,jednlgfe-1,s22,5
77127,jeedpfde-1,s22,2
77134,jeaohpkd-1,s22,5
77147,jebflhbc-1,s22,4
77154,jebghhcd-1,s22,4
77209,jdchgleg-1,s22,1
77210,jdcjahlg-1,s22,1
77216,jdcjlmfc-1,s22,1
77221,jdcknifa-1,s22,1
77229,jdcnifcm-1,s22,2
77246,jdbohkjo-1,s22,0
77252,jdcbkfjf-1,s22,4
77253,jdcbkkkj-1,s22,5
77254,jdcblmdd-1,s22,4
77262,jdcfhdap-1,s22,0
77278,jdeknipb-1,s22,1
77279,jdekophd-1,s22,1
77289,fmkdlbia-1,s22,1
77297,jdeicnpa-1,s22,0
77305,jdejbbgl-1,s22,3
77307,jdejpjfj-1,s22,1
77312,jdemfbaf-1,s22,1
77324,jdgbjdek-1,s22,5
77338,jdeoamik-1,s22,5
77348,jdffmodd-1,s22,6
77386,jdfcjleg-1,s22,0
77398,jdfhlfde-1,s22,0
77402,jdfimpmp-1,s22,5
77410,jehocmeg-1,s22,1
77413,jehojdbf-1,s22,1
77422,fmidakef-1,s22,5
77430,jeicnibj-1,s22,1
77432,jeicodpb-1,s22,0
77434,jeiecldj-1,s22,1
77465,jeikolbk-1,s22,1
77472,jejbkmdd-1,s22,0
77480,fmieppjc-1,s22,5
77484,fmifnkfl-1,s22,2
77493,glaojlfj-1,s22,1
77495,glapcfol-1,s22,5
77507,jeilhhkj-1,s22,1
77512,jeimajef-1,s22,2
77513,jeimcdbf-1,s22,1
77519,jejbbnea-1,s22,1
77540,fmjeeegk-1,s22,5
77560,glblfcol-1,s22,5
77567,glcbfpmo-1,s22,5
77584,glbkdjnb-1,s22,4
77588,glbklgbj-1,s22,1
77593,glcdnena-1,s22,0
77594,glcdoijj-1,s22,0
77604,fmilhodf-1,s22,5
77605,fmilhpkn-1,s22,5
77614,fmiopdnd-1,s22,4
77629,glcdkino-1,s22,0
77633,gmfeimna-1,s22,5
77636,fiifdlko-1,s22,5
77638,fiihfmja-1,s22,5
77642,fiihmjop-1,s22,5
77643,fiiklmec-1,s22,6
77656,gmefmhbn-1,s22,0
77659,gmegaiid-1,s22,5
77673,gmenknpm-1,s22,2
77686,gmfgnncl-1,s22,5
77688,ochclpdo-1,s22,0
77694,fiilabnh-1,s22,5
77695,fiilndlf-1,s22,2
77697,fiimcakb-1,s22,5
77721,gmekbeci-1,s22,0
77740,fihgnnlb-1,s22,5
77743,fihlhanp-1,s22,5
77774,gmakndbj-1,s22,0
77786,gmdcgaci-1,s22,5
77793,fihkjfck-1,s22,5
77798,fihmeefk-1,s22,5
77825,gmaeenam-1,s22,2
77828,gmafdgmb-1,s22,5
77832,gmdcpbid-1,s22,6
77842,gmdgdmkl-1,s22,3
77846,gmdkgdno-1,s22,0
77852,fiibjcjc-1,s22,1
77853,fiicflcl-1,s22,5
77866,gmdmmiek-1,s22,1
77873,fikahofe-1,s22,5
77881,gmdicofa-1,s22,0
77887,hocpcnan-1,s22,1
77893,gmafafci-1,s22,1
77900,hoecbamm-1,s22,2
77925,hodehfie-1,s22,2
77926,hodepjan-1,s22,5
77928,hodfkogn-1,s22,1
77938,fikcineg-1,s22,0
77939,gmchnaod-1,s22,0
77947,hoeeeejc-1,s22,0
77973,jecfjajl-1,s22,1
77980,jecgmifa-1,s22,4
77995,jeecihkg-1,s22,4
78014,jededgej-1,s22,1
78041,jdpimjjb-1,s22,0
78042,jeapedif-1,s22,1
78067,jdpdmghi-1,s22,0
78075,jdpimfdc-1,s22,1
78080,jdccpipi-1,s22,1
78082,jdcmhplb-1,s22,5
78089,jdoiamlc-1,s22,0
78102,jdommlda-1,s22,1
78116,fmgdohil-1,s22,5
78119,fmgefhje-1,s22,5
78147,jdjjfief-1,s22,1
78151,jdoigfcb-1,s22,0
78162,fmkiigha-1,s22,6
78175,jdjhmdcj-1,s22,2
78177,jdjhogkk-1,s22,1
78186,jdlfpkcl-1,s22,0
78201,fmghdcdg-1,s22,5
78210,fmkfdjal-1,s22,5
78215,jdgboapi-1,s22,4
78219,jdgcpood-1,s22,0
78248,jdmahldm-1,s22,5
78250,jdmaibbd-1,s22,0
78252,jdmajail-1,s22,1
78259,fmgmkdne-1,s22,1
78263,fmiieaai-1,s22,6
78269,jdeoofla-1,s22,1
78287,jdlnpoei-1,s22,5
78288,jdlohhfb-1,s22,5
78289,jdloneeo-1,s22,5
78294,fmgobdoi-1,s22,6
78302,jdepobfi-1,s22,0
78308,jdljciki-1,s22,0
78328,jejehjca-1,s22,0
78332,jdjlemam-1,s22,0
78337,jdjlmamk-1,s22,0
78359,jdkeheno-1,s22,1
78369,fiehedgl-1,s22,5
78372,fmgnmddk-1,s22,5
78375,glalnenc-1,s22,2
78376,glaloegf-1,s22,0
78381,glamekbk-1,s22,5
78396,glaobgeg-1,s22,1
78409,glbdjinl-1,s22,2
78417,jejcobhh-1,s22,5
78425,fieickod-1,s22,5
78433,fifbnfel-1,s22,6
78437,fmjdnaac-1,s22,5
78439,fmjemggc-1,s22,5
78452,glapkjde-1,s22,4
78454,glbcjfda-1,s22,1
78457,glbmheae-1,s22,2
78464,glbnhece-1,s22,1
78471,glbombnk-1,s22,5
78478,glbpmdol-1,s22,5
78481,glcaomea-1,s22,4
78486,glcbeecl-1,s22,2
78488,glcfcdoo-1,s22,4
78511,fifgfbng-1,s22,5
78534,gleadbib-1,s22,2
78551,gledkpgd-1,s22,2
78563,fifhmije-1,s22,6
78595,gmfepmnh-1,s22,4
78598,gmfichpf-1,s22,2
78624,fiieloei-1,s22,5
78644,fmimoplh-1,s22,5
78669,gmfmmojj-1,s22,4
78676,gmfohghh-1,s22,2
78681,gmgajbfd-1,s22,5
78682,gmgokido-1,s22,2
78698,gmelibpl-1,s22,4
78716,gmhcmnnn-1,s22,1
78717,gmhdaeah-1,s22,4
78726,fiekkiio-1,s22,1
78727,fiemakfh-1,s22,5
78744,fihhmppe-1,s22,2
78763,gmelpnbf-1,s22,2
78780,gmmfcjgc-1,s22,5
78793,fihjcgma-1,s22,5
78804,fihlalfg-1,s22,5
78808,fihmlmic-1,s22,1
78810,gljmdagn-1,s22,2
78823,gmdeandb-1,s22,5
78831,gmdkoloa-1,s22,2
78860,fihkebpn-1,s22,5
78870,gljnnkbf-1,s22,1
78886,gmdompde-1,s22,1
78889,gmdpffah-1,s22,0
78900,glllfhka-1,s22,2
78901,gmdpcafh-1,s22,0
78919,gllnkkfd-1,s22,1
78920,hodbfdfb-1,s22,0
78931,glmnkbkm-1,s22,0
78938,hodghieg-1,s22,5
78953,glmhjpkp-1,s22,4
78959,glmmognn-1,s22,4
78960,glmneahg-1,s22,1
78972,hodjlcag-1,s22,1
78983,hodhghkg-1,s22,0
78992,jeciaoob-1,s22,1
79008,jecjfidf-1,s22,1
79010,jecjiafa-1,s22,2
79019,jedaapjm-1,s22,1
79032,jecnhcan-1,s22,5
79044,jdmhbkep-1,s22,2
79047,jdmjofgn-1,s22,1
79059,jdpgfnbj-1,s22,1
79068,fmhmfhfa-1,s22,5
79083,jdmheind-1,s22,2
79088,jdmifgee-1,s22,2
79101,jdofpbdp-1,s22,2
79119,fmgaeenb-1,s22,5
79135,jdoeneeo-1,s22,0
79138,jdofdncg-1,s22,1
79142,jdohhnmd-1,s22,0
79162,jdjbkjcm-1,s22,0
79176,jdjedfmc-1,s22,5
79199,fmgdhdop-1,s22,5
79203,fmgjehdb-1,s22,5
79211,fmgmbjkf-1,s22,5
79221,jdjfajmj-1,s22,1
79256,jdnhpjfi-1,s22,4
79271,fmgfpldi-1,s22,5
79272,fmggbmmf-1,s22,5
79280,fmglbhdg-1,s22,5
79291,jdlbaakc-1,s22,5
79302,jdldlonc-1,s22,0
79308,jdlekcad-1,s22,5
79322,jdkkdpoj-1,s22,0
79324,jdkofbhe-1,s22,2
79329,jdldfkhp-1,s22,6
79333,jdldkjbl-1,s22,2
79334,fmhhegbd-1,s22,5
79337,jdjmlnda-1,s22,0
79338,jdjnccdc-1,s22,0
79341,jdjnndhm-1,s22,1
79352,jdkoaaga-1,s22,1
79359,jdjkmaml-1,s22,5
79362,jdjnakbb-1,s22,0
79378,jdklfklj-1,s22,0
79400,jdkbcmni-1,s22,5
79406,jdkglbmm-1,s22,2
79407,jdkgpegm-1,s22,1
79411,fiebiocl-1,s22,1
79414,fiebkikj-1,s22,5
79415,fiebnpik-1,s22,5
79425,fiedfalb-1,s22,5
79428,fieekpaj-1,s22,5
79430,fiefegfg-1,s22,5
79439,gkpkdebh-1,s22,1
79448,glabgkal-1,s22,5
79463,gladjegf-1,s22,1
79465,gladnpob-1,s22,2
79492,fiegbopp-1,s22,5
79506,glchpikk-1,s22,4
79520,glcpjcfo-1,s22,2
79521,glcpkogf-1,s22,0
79532,fifdolmm-1,s22,5
79536,fiffbgcp-1,s22,5
79549,fifjoekd-1,s22,5
79556,fiflbaap-1,s22,5
79558,glckeigi-1,s22,3
79561,glcmmjki-1,s22,5
79568,glcofllp-1,s22,2
79575,glcpfdfi-1,s22,1
79582,gldmhneb-1,s22,2
79587,gldncoke-1,s22,5
79613,fifegidj-1,s22,5
79616,fifejeaf-1,s22,4
79623,gldjbgjj-1,s22,1
79629,gldlglad-1,s22,0
79633,gmfkopfg-1,s22,1
79637,gmgieeho-1,s22,4
79642,gmgjcddm-1,s22,5
79648,gmglgcno-1,s22,2
79666,gmgigecc-1,s22,0
79680,fiepebfd-1,s22,5
79687,gmgaoalb-1,s22,1
79694,gmghjago-1,s22,0
79698,gmgjgkmh-1,s22,5
79705,gmgnmpen-1,s22,4
79714,gmhcjknb-1,s22,1
79727,fieojggh-1,s22,5
79728,fieokeda-1,s22,5
79738,gmgcpajb-1,s22,1
79748,gmggnofn-1,s22,0
79773,gmgfihnp-1,s22,1
79782,figdpjdd-1,s22,5
79793,glkdgamf-1,s22,1
79796,glkdogae-1,s22,0
79811,glkgaphi-1,s22,0
79816,glkpghfa-1,s22,2
79834,gllfgidh-1,s22,1
79844,gllmgena-1,s22,1
79860,glmjiddf-1,s22,1
79863,glmkcidi-1,s22,2
79864,glmkcjng-1,s22,1
79874,figndbfc-1,s22,5
79875,figndidf-1,s22,5
79882,glmbifba-1,s22,1
79888,glmdbcjh-1,s22,1
79891,glmgbfih-1,s22,2
79901,glmohfig-1,s22,1
79906,figpnijc-1,s22,5
79913,gllpckab-1,s22,1
79916,glmepnce-1,s22,1
79925,hgppldec-1,s22,1
79927,hgppogen-1,s22,1
79931,jebkgknm-1,s22,4
79933,jebkjpff-1,s22,0
79946,hgpojoob-1,s22,0
79951,jebmcmnl-1,s22,1
79975,hhbhafhj-1,s22,5
79990,jebnpdan-1,s22,4
79992,jebocjhb-1,s22,2
80023,jdmelfjn-1,s22,2
80036,hfmiecih-1,s22,1
80040,hhbchkjc-1,s22,1
80051,jdnmghnd-1,s22,2
80056,hfmbingl-1,s22,0
80080,bbmkaihb-1,s22,5
80089,hfkmdlbe-1,s22,5
80090,hfkmdolh-1,s22,2
80093,hfkmmjnb-1,s22,4
80101,hflfgfkf-1,s22,4
80102,hfmaoffn-1,s22,0
80104,hfmbkjgl-1,s22,0
80105,hfmeahda-1,s22,1
80124,fmgaoapb-1,s22,2
80129,hfknpmaj-1,s22,0
80134,hflaphom-1,s22,2
80139,hflcbdeg-1,s22,1
80142,hflcgpoh-1,s22,1
80143,hflcilfo-1,s22,0
80145,hgbcpdib-1,s22,1
80148,jdnhoedg-1,s22,0
80151,jdnjbiof-1,s22,0
80152,jdnjchnn-1,s22,0
80153,jdnjfcpk-1,s22,5
80154,jdnjfngk-1,s22,5
80167,hgbgfhcb-1,s22,1
80169,jdmlohig-1,s22,0
80171,jdmmcbgn-1,s22,1
80172,jdmmigbh-1,s22,0
80175,jdmopaci-1,s22,4
80181,hgbhlffa-1,s22,1
80194,fmhgfdpa-1,s22,0
80202,jdndbojh-1,s22,0
80206,jdneibng-1,s22,0
80212,jkcjfjkg-1,s22,1
80235,jdneepbk-1,s22,0
80237,jkckeljc-1,s22,5
80244,fmhdkdmg-1,s22,5
80248,fmhhghmk-1,s22,0
80249,fmhhooki-1,s22,5
80260,hgbnkhlj-1,s22,2
80281,jdnbnoao-1,s22,1
80293,jkckjglf-1,s22,2
80305,fmhdjmjg-1,s22,5
80307,fmhdmmpa-1,s22,5
80319,fmhfmocm-1,s22,1
80327,gkpjcnhg-1,s22,5
80331,gkpjnlnk-1,s22,5
80334,gkpoldef-1,s22,5
80343,gkppkaeo-1,s22,1
80346,gladdoei-1,s22,2
80367,fdpgejop-1,s22,4
80371,fmhbapmm-1,s22,6
80378,gkpkfaje-1,s22,2
80385,gkplncoa-1,s22,5
80392,gkpnpeil-1,s22,6
80400,gkpokkic-1,s22,6
80421,fikdfgbl-1,s22,5
80426,fikdiael-1,s22,5
80432,fmhbggpn-1,s22,5
80444,fmhddoko-1,s22,5
80447,gkpkjklc-1,s22,5
80457,glclncan-1,s22,5
80471,jkbhigmh-1,s22,1
80475,jkdkbekm-1,s22,5
80492,glddaook-1,s22,5
80500,gldhkenm-1,s22,1
80546,gldhdmpi-1,s22,5
80556,fdnloiap-1,s22,5
80593,fikfjmkj-1,s22,5
80594,filcacjd-1,s22,5
80614,gljlhjnd-1,s22,0
80617,gljlpfik-1,s22,0
80618,gljmbeol-1,s22,0
80621,glkhopil-1,s22,5
80632,gmgdpndj-1,s22,0
80637,jjppjnjj-1,s22,0
80642,glkjodnd-1,s22,2
80650,gllddkbg-1,s22,2
80654,jjpihhbp-1,s22,5
80660,fdnnoipn-1,s22,6
80692,glkgmhmn-1,s22,5
80705,gllgdplb-1,s22,4
80721,gllfkhob-1,s22,1
80725,gllidjgo-1,s22,0
80748,filfibff-1,s22,5
80762,fiknepbc-1,s22,5
80785,hhaonfjm-1,s22,1
80787,bbmahnbi-1,s22,5
80798,hhalhmeg-1,s22,4
80815,hhbkeoid-1,s22,2
80821,hhblilob-1,s22,5
80842,bblnglbj-1,s22,5
80856,hhbdjadl-1,s22,1
80874,hhbjapkh-1,s22,1
80891,bbmfealf-1,s22,6
80897,hfkdlcph-1,s22,1
80912,hfmhjhnf-1,s22,4
80928,hhbddjch-1,s22,1
80934,bbmledpa-1,s22,0
80944,hfkkabpf-1,s22,5
80954,hflpbame-1,s22,1
80956,hflpeced-1,s22,1
80961,hfmfenoa-1,s22,5
80968,hfmgidap-1,s22,0
80981,bbmlhbbn-1,s22,5
81005,hflofbld-1,s22,4
81010,hfmcpgpj-1,s22,0
81020,hfkolfnj-1,s22,0
81035,hfllpccf-1,s22,0
81047,hgcjflil-1,s22,1
81052,hgbbfkea-1,s22,1
81055,hgclcfhe-1,s22,1
81065,hgbbfkbb-1,s22,5
81096,hgbgpppf-1,s22,1
81105,hgbmphog-1,s22,2
81113,hgcamcmk-1,s22,1
81114,hgccijga-1,s22,2
81122,fdnejihe-1,s22,6
81143,hgcacehm-1,s22,5
81145,hgcbaegd-1,s22,2
81146,hgcbbphe-1,s22,0
81149,hgcbgekf-1,s22,0
81153,hgciebhp-1,s22,2
81165,fdpbhkcp-1,s22,5
81180,jkbbnkji-1,s22,2
81184,jkcgcfjo-1,s22,1
81194,fdoppfaj-1,s22,5
81196,fdpaphfp-1,s22,5
81201,jkakfjmi-1,s22,4
81206,jkalejbc-1,s22,4
81234,fdpehndo-1,s22,6
81246,jkbgoaon-1,s22,0
81253,jkclifei-1,s22,1
81254,jkcllkgn-1,s22,2
